s,l_low,l_high,width
71.0526315789474,0.288174987781299,0.350206798780153,0.0620318109988543
71.3157894736842,0.288098040257091,0.350328935480831,0.0622308952237396
71.5789473684211,0.288021522396243,0.350450433337065,0.0624289109408215
71.8421052631579,0.287945430582364,0.350571297225421,0.0626258666430564
72.1052631578947,0.287869761238139,0.350691531977618,0.0628217707394787
72.3684210526316,0.287794510824844,0.350811142380911,0.0630166315560667
72.6315789473684,0.287719675841877,0.350930133178479,0.0632104573366025
72.8947368421053,0.287645252826284,0.35104850906981,0.0634032562435269
73.1578947368421,0.2875712383523,0.35116627471109,0.0635950363587894
73.4210526315789,0.287497629030891,0.351283434715582,0.0637858056846913
73.6842105263158,0.287424421509299,0.351399993654022,0.0639755721447235
73.9473684210526,0.287351612470596,0.351515956054995,0.0641643435843988
74.2105263157895,0.287279198633246,0.351631326405323,0.0643521277720766
74.4736842105263,0.287207176750665,0.351746109150448,0.0645389323997829
74.7368421052632,0.28713554361079,0.351860308694812,0.0647247650840226
75,0.287064296035656,0.351973929402242,0.0649096333665859
75.2631578947368,0.286993430880975,0.352086975596323,0.065093544715348
75.5263157894737,0.286922945035721,0.352199451560783,0.0652765065250617
75.7894736842105,0.28685283542172,0.352311361539864,0.0654585261181442
76.0526315789474,0.286783098993243,0.352422709738699,0.0656396107454556
76.3157894736842,0.286713732736612,0.352533500323684,0.0658197675870714
76.5789473684211,0.2866447336698,0.352643737422848,0.0659990037530483
76.8421052631579,0.286576098842044,0.352753425126226,0.0661773262841824
77.1052631578947,0.28650782533346,0.35286256748622,0.0663547421527602
77.3684210526316,0.286439910254664,0.352971168517967,0.0665312582633031
77.6315789473684,0.286372350746397,0.353079232199702,0.0667068814533047
77.8947368421053,0.286305143979153,0.353186762473113,0.0668816184939607
78.1578947368421,0.286238287152817,0.353293763243709,0.0670554760908918
78.4210526315789,0.286171777496303,0.353400238381163,0.0672284608848596
78.6842105263158,0.286105612267199,0.353506191719674,0.067400579452475
78.9473684210526,0.286039788751414,0.353611627058314,0.0675718383069002
79.2105263157895,0.285974304262833,0.353716548161375,0.0677422438985427
79.4736842105263,0.285909156142976,0.353820958758718,0.0679118026157426
79.7368421052632,0.285844341760658,0.353924862546111,0.0680805207854532
80,0.285779858511658,0.354028263185571,0.0682484046739136
80.2631578947368,0.285715703818388,0.354131164305703,0.0684154604873151
80.5263157894737,0.285651875129572,0.354233569502032,0.06858169437246
80.7894736842105,0.285588369919922,0.354335482337336,0.0687471124174139
81.0526315789474,0.285525185689826,0.354436906341976,0.0689117206521505
81.3157894736842,0.285462319965032,0.354537845014221,0.0690755250491895
81.5789473684211,0.285399770296344,0.354638301820572,0.0692385315242285
81.8421052631579,0.285337534259317,0.354738280196083,0.0694007459367665
82.1052631578947,0.285275609453957,0.354837783544679,0.069562174090722
82.3684210526316,0.285213993504428,0.354936815239471,0.0697228217350432
82.6315789473684,0.285152684058756,0.355035378623069,0.0698826945643124
82.8947368421053,0.285091678788546,0.355133477007889,0.0700417982193429
83.1578947368421,0.285030975388694,0.355231113676464,0.0702001382877699
83.4210526315789,0.28497057157711,0.355328291881745,0.0703577203046342
83.6842105263158,0.284910465094441,0.355425014847401,0.0705145497529598
83.9473684210526,0.284850653703795,0.35552128576812,0.0706706320643247
84.2105263157895,0.284791135190478,0.355617107809903,0.0708259726194254
84.4736842105263,0.284731907361722,0.355712484110357,0.0709805767486352
84.7368421052632,0.284672968046429,0.355807417778984,0.0711344497325552
85,0.284614315094908,0.355901911897468,0.0712875968025606
85.2631578947368,0.284555946378621,0.35599596951996,0.0714400231413392
85.5263157894737,0.284497859789935,0.356089593673359,0.0715917338834247
85.7894736842105,0.284440053241867,0.35618278735759,0.0717427341157234
86.0526315789474,0.284382524667845,0.35627555354588,0.0718930288780346
86.3157894736842,0.284325272021465,0.356367895185032,0.0720426231635663
86.5789473684211,0.28426829327625,0.356459815195693,0.072191521919443
86.8421052631579,0.284211586425416,0.356551316472625,0.0723397300472087
87.1052631578947,0.284155149481642,0.356642401884967,0.0724872524033246
87.3684210526316,0.284098980476838,0.356733074276498,0.0726340937996595
87.6315789473684,0.28404307746192,0.356823336465896,0.0727802590039756
87.8947368421053,0.283987438506588,0.356913191246997,0.0729257527404086
88.1578947368421,0.283932061699104,0.357002641389045,0.0730705796899412
88.4210526315789,0.283876945146076,0.357091689636949,0.0732147444908726
88.6842105263158,0.283822086972245,0.357180338711526,0.0733582517392806
88.9473684210526,0.28376748532027,0.357268591309751,0.0735011059894805
89.2105263157895,0.283713138350524,0.357356450105,0.0736433117544761
89.4736842105263,0.283659044240884,0.357443917747291,0.0737848735064078
89.7368421052632,0.28360520118653,0.357530996863523,0.0739257956769933
90,0.283551607399745,0.35761769005771,0.0740660826579649
