t_days,Cmax_trach,l_trach,Cmax_ETT,l_ETT
15.6,72.9059692488076,0.218297013751812,44.2675047262934,0.397630837477605
15.65,72.9024418650704,0.218307576050091,44.2183292138745,0.398073045506134
15.7,72.8989483663184,0.218318037891606,44.169389793971,0.398514108061382
15.75,72.895488425999,0.218328400225381,44.1206853315239,0.398954024514739
15.8,72.8920617206508,0.21833866399182,44.0722146971871,0.399392794265075
15.85,72.8886679299032,0.218348830122698,44.023976770499,0.399830416709543
15.9,72.8853067364774,0.218358899541147,43.9759704361198,0.400266891277113
15.95,72.8819778261854,0.218368873161646,43.9281945837229,0.400702217429217
16,72.8786808879164,0.218378751890046,43.8806481079953,0.401136394659419
16.05,72.8754156117488,0.218388536629222,43.8333299086373,0.401569422493075
16.1,72.8721816940785,0.218398228263686,43.7862388903624,0.402001300486994
16.15,72.8689788364236,0.218407827663161,43.7393739628978,0.402432028229096
16.2,72.8658067427612,0.218417335690547,43.6927340409837,0.402861605338067
16.25,72.8626651195272,0.218426753201907,43.6463180443738,0.403290031463006
16.3,72.8595536756165,0.218436081046464,43.6001248978352,0.40371730628308
16.35,72.8564721223829,0.218445320066585,43.5541535311485,0.404143429507164
16.4,72.8534201736392,0.218454471097773,43.5084028791072,0.404568400873488
16.45,72.8503975456569,0.218463534968657,43.4628718815187,0.404992220149278
16.5,72.8474039571667,0.218472512500982,43.4175594832034,0.40541488713039
16.55,72.844439129358,0.218481404509599,43.3724646339952,0.405836401640948
16.6,72.8415027858792,0.218490211802459,43.3275862887413,0.406256763532978
16.65,72.8385946528377,0.218498935180597,43.2829234073023,0.406675972686036
16.7,72.8357144587996,0.218507575438129,43.2384749545523,0.407094029006836
16.75,72.8328619347902,0.218516133362239,43.1942399003784,0.407510932428878
16.8,72.8300368142936,0.218524609733173,43.1502172196815,0.407926682912069
16.85,72.8272388332528,0.218533005324229,43.1064058923631,0.408341280442458
16.9,72.8244677300697,0.218541320901748,43.0628049015042,0.408754725049158
16.95,72.8217232456051,0.218549557225106,43.0194132374362,0.409167016765403
17,72.8190051231788,0.218557715046704,42.9762298971795,0.40957815563331
17.05,72.8163131085695,0.218565795111963,42.9332538822422,0.409988141724343
17.1,72.8136469500149,0.218573798159315,42.8904841986206,0.410396975138975
17.15,72.8110063982114,0.218581724920192,42.847919856799,0.410804656006348
17.2,72.8083912061572,0.218589576119494,42.8055598717497,0.411211184483927
17.25,72.8058011276536,0.218597352480078,42.7634032629329,0.411616560757158
17.3,72.8032359228091,0.218605054706229,42.721449054297,0.412020785039112
17.35,72.8006953550307,0.218612683492677,42.679696274278,0.412423857570145
17.4,72.798179189662,0.218620239528687,42.6381439558004,0.412825778617535
17.45,72.7956871939823,0.218627723498045,42.5967911362764,0.413226548475138
17.5,72.7932191372073,0.21863513607906,42.5556368576063,0.413626167463023
17.55,72.790774790489,0.21864247794455,42.5146801661784,0.414024635927119
17.6,72.7883539269152,0.218649749761839,42.4739201128688,0.41442195423885
17.65,72.7859563215104,0.218656952192751,42.433355753042,0.414818122794778
17.7,72.7835817512347,0.218664085893604,42.3929861465501,0.415213142016237
17.75,72.7812299949847,0.218671151515203,42.3528103577335,0.415607012348964
17.8,72.7789008335932,0.218678149702833,42.3128274554204,0.415999734262735
17.85,72.7765940498291,0.218685081096256,42.2730365129272,0.416391308250996
17.9,72.7743094283973,0.218691946329702,42.2334366080581,0.416781734830488
17.95,72.7720467559392,0.218698746031865,42.1940268231054,0.417171014540878
18,72.7698058210321,0.218705480825899,42.1548062448493,0.417559147944384
18.05,72.7675864141897,0.21871215132941,42.1157739630049,0.417946135640813
18.1,72.7653883278616,0.218718758154449,42.0769290732972,0.418331978236751
18.15,72.7632113564338,0.218725301907513,42.0382706779412,0.418716676340263
18.2,72.7610552962284,0.218731783189532,41.999797883162,0.419100230585078
18.25,72.7589199455036,0.218738202595869,41.9615097991952,0.419482641630246
18.3,72.7568051044539,0.218744560716313,41.9234055402862,0.419863910159807
18.35,72.7547105752099,0.218750858135075,41.8854842246909,0.420244036882441
18.4,72.7526361618384,0.218757095430781,41.847744974675,0.420623022531135
18.45,72.7505816700219,0.218763273177433,41.8101869165146,0.421000867862832
18.5,72.748546906266,0.218769391946787,41.772809180496,0.421377573658092
18.55,72.7465316826564,0.218775452294044,41.7356109009156,0.42175314072074
