target_VA,VCO2,C_rs,R_aw,L_ETT,L_TRACH,dL_device,window_Cmax_low,window_Cmax_high,window_width,overlaps_observed_MIP
6.47,308,0.0456880733944954,10,10.88318064849,9.74175237321212,1.14142827527786,27.4415559808792,30.6568468971549,3.21529091627566,1
6.47,308,0.0460550458715596,10,10.8434652574882,9.70312699965059,1.14033825783758,27.3327521116918,30.5449725563047,3.2122204446129,1
6.47,308,0.0464220183486238,10,10.8043777778065,9.66511230393193,1.13926547387462,27.2256684617801,30.4348669797367,3.20919851795667,1
6.47,308,0.0467889908256881,10,10.7659034350611,9.62769391716571,1.13820951789539,27.1202645553964,30.3264885494679,3.20622399407152,1
6.47,308,0.0471559633027523,10,10.7280279147708,9.59085791774216,1.13716999702868,27.0165011767385,30.2197969430165,3.20329576627797,1
6.47,308,0.0475229357798165,10,10.6907373446009,9.55459081406261,1.13614653053829,26.9143403213031,30.1147530833828,3.20041276207968,1
6.47,308,0.0478899082568807,10,10.6540182774221,9.51887952806397,1.13513874935809,26.813745149476,30.0113190913297,3.19757394185377,1
6.47,308,0.0482568807339449,10,10.6178576751433,9.48371137949496,1.13414629564832,26.7146799422393,29.9094582398402,3.19477829760089,1
6.47,308,0.0486238532110092,10,10.5822428932763,9.44907407090436,1.1331688223719,26.6171100588855,29.8091349106373,3.19202485175183,1
6.47,308,0.0489908256880734,10,10.5471616661938,9.41495567330387,1.13220599288988,26.5210018966306,29.7103145526585,3.18931265602784,1
6.47,308,0.0493577981651376,10,10.5126020930456,9.38134461247068,1.13125748057489,26.4263228520301,29.6129636423819,3.1866407903518,1
6.47,308,0.0497247706422018,10,10.4785526242981,9.34822965585643,1.13032296844166,26.3330412841026,29.5170496459101,3.1840083618075,1
6.47,308,0.050091743119266,10,10.4450020488656,9.3155999000717,1.1294021487939,26.2411264790752,29.42254098272,3.1814145036448,1
6.47,308,0.0504587155963303,10,10.411939481803,9.28344475891655,1.12849472288648,26.1505486166663,29.3294069909945,3.17885837432811,1
6.47,308,0.0508256880733945,10,10.379354352532,9.25175395192972,1.12760040060226,26.0612787378302,29.2376178944563,3.17633915662609,1
6.47,308,0.0511926605504587,10,10.3472363935731,9.22051749343015,1.12671890014291,25.9732887138878,29.1471447706284,3.1738560567406,1
6.47,308,0.0515596330275229,10,10.3155756297595,9.18972568202666,1.12584994773281,25.8865512169765,29.0579595204492,3.17140830347269,1
6.47,308,0.0519266055045872,10,10.2843623679079,9.15936909057234,1.12499327733556,25.8010396917531,28.9700348391772,3.16899514742412,1
6.47,308,0.0522935779816514,10,10.2535871869244,9.12943855654193,1.12414863038249,25.7167283282871,28.8833441885195,3.16661586023237,1
6.47,308,0.0526605504587156,10,10.223240928324,9.0999251728116,1.12331575551239,25.633592036089,28.7978617699267,3.16426973383771,1
6.47,308,0.0530275229357798,10,10.1933146871436,9.07082027882149,1.12249440832215,25.5516064192155,28.7135624989962,3.16195607978071,1
6.47,308,0.053394495412844,10,10.1637998032304,9.04211545210271,1.12168435112765,25.470747752402,28.6304219809306,3.1596742285286,1
6.47,308,0.0537614678899083,10,10.1346878528859,9.01380250015143,1.12088535273445,25.390992958173,28.5484164870025,3.15742352882943,1
6.47,308,0.0541284403669725,10,10.1059706408511,8.98587345263338,1.12009718821776,25.3123195848828,28.4675229319751,3.15520334709227,1
6.47,308,0.0544954128440367,10,10.0776401926149,8.95832055390346,1.11931963871139,25.2347057856436,28.3877188524362,3.15301306679266,1
6.47,308,0.0548623853211009,10,10.0496887470306,8.93113625582544,1.11855249120512,25.1581302980998,28.3089823860016,3.15085208790174,1
6.47,308,0.0552293577981651,10,10.0221087492281,8.90431321087803,1.11779553835008,25.0825724250085,28.2312922513468,3.14871982633826,1
6.47,308,0.0555963302752294,10,9.9948928438059,8.87784426553388,1.11704857827202,25.0080120155884,28.1546277290307,3.14661571344231,1
6.47,308,0.0559633027522936,10,9.96803386829086,8.85172245389917,1.1163114143917,24.9344294476033,28.0789686430729,3.14453919546957,1
6.47,308,0.0563302752293578,10,9.9415248468542,8.82594099160171,1.11558385525249,24.8618056101457,28.0042953432513,3.1424897331056,1
6.47,308,0.056697247706422,10,9.91535898427108,8.80049326991652,1.11486571435456,24.7901218870888,27.9305886880875,3.14046680099875,1
6.47,308,0.0570642201834862,10,9.88952966011347,8.77537285011796,1.11415680999551,24.7193601411774,27.8578300284887,3.1384698873113,1
6.47,308,0.0574311926605505,10,9.86403042316554,8.75057345804845,1.11345696511709,24.649502698728,27.7860011920156,3.13649849328758,1
6.47,308,0.0577981651376147,10,9.83885498605187,8.72608897889411,1.11276600715776,24.580532334913,27.7150844677518,3.13455213283877,1
6.47,308,0.0581651376146789,10,9.81399722006898,8.70191345215812,1.11208376791086,24.5124322596003,27.6450625917436,3.13263033214326,1
6.47,308,0.0585321100917431,10,9.78945115021125,8.67804106682321,1.11141008338805,24.4451861037273,27.5759187329895,3.1307326292621,1
6.47,308,0.0588990825688073,10,9.76521095038291,8.65446615669496,1.11074479368795,24.378777906183,27.5076364799519,3.12885857376887,1
6.47,308,0.0592660550458716,10,9.74127093878774,8.63118319591815,1.11008774286959,24.3131921011779,27.4401998275711,3.12700772639322,1
6.47,308,0.0596330275229358,10,9.71762557348912,8.60818679465859,1.10943877883053,24.2484135060805,27.3735931647581,3.12517965867756,1
6.47,308,0.06,10,9.694269448133,8.58547169494349,1.10879775318951,24.1844273097,27.3078012623465,3.1233739526465,1
8.63,411,0.02,10,22.3974953477303,20.6063590753999,1.79113627233039,58.0460819025348,63.0915361907894,5.04545428825463,1
8.63,411,0.0203669724770642,10,22.138286138521,20.3527804968213,1.78550564169976,57.3317760473839,62.3613694042846,5.02959335690074,1
8.63,411,0.0207339449541284,10,21.8882524765405,20.1081781511127,1.78007432542774,56.6427553552472,61.6570492296915,5.01429387444434,1
8.63,411,0.0211009174311927,10,21.6469156375853,19.872083713081,1.77483192450431,55.9777006002282,60.9772271481277,4.99952654789946,1
8.63,411,0.0214678899082569,10,21.4138296307312,19.6440608797683,1.76976875096287,55.3353827599108,60.3206468471302,4.98526408721936,1
8.63,411,0.0218348623853211,10,21.1885784476369,19.4237026795082,1.76487576812871,54.7146554352343,59.6861364722166,4.97148103698229,1
8.63,411,0.0222018348623853,10,20.9707735846449,19.2106290478517,1.76014453679321,54.1144480221173,59.0726016468869,4.95815362476959,1
8.63,411,0.0225688073394495,10,20.7600518066282,19.0044846399888,1.75556716663933,53.5337595492643,58.4790191736005,4.94525962433615,1
8.63,411,0.0229357798165138,10,20.556073125508,18.8049368531776,1.7511362723304,52.9716531075426,57.9044313394593,4.93277823191661,1
8.63,411,0.023302752293578,10,20.3585189697775,18.6116740360298,1.74684493374772,52.4272508057177,57.3479407599366,4.92068995421892,1
8.63,411,0.0236697247706422,10,20.1670905243022,18.4244038643749,1.74268665992729,51.8997291954222,56.8087057022596,4.90897650683744,1
