t_hr,L,dist_to_fold,variance,ar1
886.003691682049,16.7800280407158,0.969971959284173,5.18045417826257,0.78750737053286
888.003700015417,16.7850757131901,0.964924286809872,5.34574570128368,0.789912005409302
890.003708348785,16.7901233856644,0.95987661433557,5.57103889124217,0.796244713237335
892.003716682153,16.7951710581387,0.954828941861269,5.78882479047839,0.800835598223745
894.003725015521,16.800218730613,0.949781269386968,5.99392152960177,0.800736766809095
896.003733348889,16.8052664030873,0.944733596912666,6.17370294111748,0.805609406454417
898.003741682257,16.8103140755616,0.939685924438365,6.3441074166073,0.806427020551235
900.003750015625,16.8153617480359,0.934638251964063,6.50376607614753,0.809292118911171
902.003758348993,16.8204094205102,0.929590579489762,6.64131872899548,0.809490296405217
904.003766682361,16.8254570929845,0.924542907015461,6.8158509446227,0.811010661872173
906.003775015729,16.8305047654588,0.919495234541159,7.02757959998627,0.814383739032598
908.003783349097,16.8355524379331,0.914447562066854,7.25934152036438,0.817495344710286
910.003791682465,16.8406001104074,0.909399889592557,7.48059236576985,0.818450957209731
912.003800015833,16.8456477828817,0.904352217118252,7.68770288099176,0.820260204827824
914.003808349201,16.850695455356,0.89930454464395,7.87154936944333,0.824369533703627
916.00381668257,16.8557431278304,0.894256872169649,8.07900963616876,0.828303798838531
918.003825015938,16.8607908003047,0.889209199695348,8.24981631451543,0.83370802033383
920.003833349306,16.865838472779,0.884161527221046,8.43690868155756,0.836293297023768
922.003841682674,16.8708861452533,0.879113854746745,8.62193820131156,0.838923453246799
924.003850016042,16.8759338177276,0.874066182272443,8.85222417492194,0.845933516214492
926.00385834941,16.8809814902019,0.869018509798142,9.05228398656652,0.845068098007803
928.003866682778,16.8860291626762,0.863970837323841,9.24609583491034,0.846246802461434
930.003875016146,16.8910768351505,0.858923164849539,9.47748593150028,0.849451764623275
932.003883349514,16.8961245076248,0.853875492375238,9.69415277327735,0.8526010769201
934.003891682882,16.9011721800991,0.848827819900933,9.90961358639463,0.855127822500469
936.00390001625,16.9062198525734,0.843780147426632,10.105249986641,0.856903872818695
938.003908349618,16.9112675250477,0.83873247495233,10.2705335755639,0.856599822434984
940.003916682986,16.916315197522,0.833684802478029,10.439632193378,0.859270866398131
942.003925016354,16.9213628699963,0.828637130003727,10.6238971927314,0.863527299467621
944.003933349722,16.9264105424706,0.823589457529426,10.8113817728131,0.864633442045151
946.00394168309,16.9314582149449,0.818541785055125,11.0060528472226,0.865679505219667
948.003950016458,16.9365058874192,0.813494112580823,11.1894287350866,0.868143222201379
950.003958349826,16.9415535598935,0.808446440106522,11.4015510421064,0.871020444487091
952.003966683195,16.9466012323678,0.803398767632221,11.5910284108156,0.872250913525731
954.003975016563,16.9516489048421,0.798351095157919,11.7948361997312,0.871960057738173
956.003983349931,16.9566965773164,0.793303422683614,11.9598873285712,0.871789671995017
958.003991683299,16.9617442497907,0.788255750209316,12.1063536754995,0.874601713604643
960.004000016667,16.966791922265,0.783208077735011,12.224321849745,0.872975739356386
962.004008350035,16.9718395947393,0.77816040526071,12.3919856077097,0.877381405735317
964.004016683403,16.9768872672136,0.773112732786409,12.6005699483098,0.877776874414164
966.004025016771,16.9819349396879,0.768065060312107,12.4764889073772,0.878862442936244
968.004033350139,16.9869826121622,0.763017387837806,12.7315110234767,0.881515332246646
970.004041683507,16.9920302846365,0.757969715363505,12.9960267887598,0.883249951570796
