t_min,PaCO2_fixedVE,PvCO2_fixedVE,PaCO2_regulated,PvCO2_regulated
199.789947486872,38.8372540645688,45.6473126418757,40,46.6666666666667
199.849962490623,38.8370448247369,45.6470667962643,40,46.6666666666667
199.909977494374,38.8368356383246,45.6468210134182,40,46.6666666666667
199.969992498125,38.8366265053183,45.6465752933215,40,46.6666666666667
200.030007501875,38.8364174257045,45.6463296359582,40,46.6666666666667
200.090022505626,38.8362083994696,45.6460840413124,40,46.6666666666667
200.150037509377,38.8359994266,45.6458385093681,40,46.6666666666667
200.210052513128,38.8357905070821,45.6455930401094,40,46.6666666666667
200.270067516879,38.8355816409025,45.6453476335205,40,46.6666666666667
200.33008252063,38.8353728280475,45.6451022895853,40,46.6666666666667
200.390097524381,38.8351640685035,45.6448570082879,40,46.6666666666667
200.450112528132,38.8349553622571,45.6446117896124,40,46.6666666666667
200.510127531883,38.8347467092947,45.644366633543,40,46.6666666666667
200.570142535634,38.8345381096028,45.6441215400636,40,46.6666666666667
200.630157539385,38.8343295631678,45.6438765091585,40,46.6666666666667
200.690172543136,38.8341210699762,45.6436315408116,40,46.6666666666667
200.750187546887,38.8339126300144,45.6433866350072,40,46.6666666666667
200.810202550638,38.833704243269,45.6431417917293,40,46.6666666666667
200.870217554389,38.8334959097264,45.642897010962,40,46.6666666666667
200.93023255814,38.8332876293731,45.6426522926895,40,46.6666666666667
200.99024756189,38.8330794021955,45.6424076368958,40,46.6666666666667
201.050262565641,38.8328712281803,45.6421630435652,40,46.6666666666667
201.110277569392,38.8326631073138,45.6419185126817,40,46.6666666666667
201.170292573143,38.8324550395826,45.6416740442295,40,46.6666666666667
201.230307576894,38.8322470249731,45.6414296381927,40,46.6666666666667
201.290322580645,38.832039063472,45.6411852945555,40,46.6666666666667
201.350337584396,38.8318311550656,45.640941013302,40,46.6666666666667
201.410352588147,38.8316232997405,45.6406967944164,40,46.6666666666667
201.470367591898,38.8314154974832,45.6404526378828,40,46.6666666666667
201.530382595649,38.8312077482803,45.6402085436854,40,46.6666666666667
201.5903975994,38.8310000521182,45.6399645118085,40,46.6666666666667
201.650412603151,38.8307924089835,45.639720542236,40,46.6666666666667
201.710427606902,38.8305848188628,45.6394766349523,40,46.6666666666667
201.770442610653,38.8303772817425,45.6392327899415,40,46.6666666666667
201.830457614404,38.8301697976092,45.6389890071878,40,46.6666666666667
201.890472618155,38.8299623664495,45.6387452866754,40,46.6666666666667
201.950487621905,38.8297549882498,45.6385016283885,40,46.6666666666667
202.010502625656,38.8295476629969,45.6382580323113,40,46.6666666666667
202.070517629407,38.8293403906771,45.638014498428,40,46.6666666666667
202.130532633158,38.829133171277,45.6377710267228,40,46.6666666666667
202.190547636909,38.8289260047833,45.63752761718,40,46.6666666666667
202.25056264066,38.8287188911826,45.6372842697836,40,46.6666666666667
202.310577644411,38.8285118304612,45.6370409845181,40,46.6666666666667
202.370592648162,38.8283048226059,45.6367977613675,40,46.6666666666667
202.430607651913,38.8280978676033,45.6365546003162,40,46.6666666666667
202.490622655664,38.8278909654398,45.6363115013484,40,46.6666666666667
202.550637659415,38.8276841161021,45.6360684644482,40,46.6666666666667
202.610652663166,38.8274773195768,45.6358254896,40,46.6666666666667
202.670667666917,38.8272705758505,45.6355825767881,40,46.6666666666667
202.730682670668,38.8270638849098,45.6353397259966,40,46.6666666666667
202.790697674419,38.8268572467412,45.6350969372098,40,46.6666666666667
202.85071267817,38.8266506613314,45.634854210412,40,46.6666666666667
202.91072768192,38.8264441286671,45.6346115455875,40,46.6666666666667
202.970742685671,38.8262376487347,45.6343689427205,40,46.6666666666667
203.030757689422,38.8260312215209,45.6341264017953,40,46.6666666666667
